Material ID,Formula,Crystal System,Space Group Symbol,Space Group Number,Sites,Energy Above Hull,Formation Energy,Predicted Stable,Volume,Density,Band Gap,Is Gap Direct,Is Metal,Magnetic Ordering,Total Magnetization,CBM,VBM
mp-1232847,Ba(FeAs)2,Monoclinic,C2/m,12,10,0.032,-0.52746,FALSE,204.53281,6.47645,0,FALSE,TRUE,FiM,1.50491,,
mp-1245778,Mg9(FeN4)2,Monoclinic,C2/m,12,19,0.13725,-0.62093,FALSE,231.32149,3.1764,0.0209,FALSE,FALSE,FM,6.00063,4.9153,4.8944
mp-1245929,Cd(FeN)2,Monoclinic,C2/m,12,5,0.26862,0.01763,FALSE,63.94748,6.54671,0,FALSE,TRUE,FM,0.89018,,
mp-1246116,Mn9(FeN4)2,Monoclinic,C2/m,12,19,0.06439,-0.35095,FALSE,181.45888,6.57216,0,FALSE,TRUE,FiM,21.08298,,
mp-1246229,Ca9(FeN4)2,Monoclinic,C2/m,12,19,0.0446,-0.88563,FALSE,331.28957,2.92945,0,FALSE,TRUE,FM,4.61495,,
mp-1246235,Fe2Co9N8,Monoclinic,C2/m,12,19,0.23252,0.1283,FALSE,180.46472,6.93921,0,FALSE,TRUE,FiM,1.13634,,
mp-1246435,Fe2CoN2,Monoclinic,C2/m,12,5,0.3665,0.1155,FALSE,45.18622,7.29966,0,FALSE,TRUE,FM,1.29784,,
mp-1246451,Fe2Ni9N8,Monoclinic,C2/m,12,19,0.25167,0.14826,FALSE,217.96607,5.72887,0,FALSE,TRUE,FM,0.05225,,
mp-1278619,MgFe2O3,Monoclinic,C2/m,12,12,0.30503,-1.71646,FALSE,113.2882,5.39382,0,FALSE,TRUE,AFM,0,,
mp-1280748,Y(FeO2)2,Monoclinic,C2/m,12,14,0.00492,-2.44014,FALSE,183.11455,4.79883,1.6712,FALSE,FALSE,AFM,1.00E-05,4.3054,2.6342
mp-1283389,Cd(FeO2)2,Monoclinic,C2/m,12,14,0.27249,-1.34456,FALSE,161.29991,5.93179,0,FALSE,TRUE,FM,13.96958,,
mp-1293833,Y(FeO2)2,Monoclinic,C2/m,12,14,0.01769,-2.42737,FALSE,182.93819,4.80346,0.005,FALSE,FALSE,FiM,1.99489,2.77,2.765
mp-1309364,LiFe2O3,Monoclinic,C2/m,12,12,0.04294,-1.74753,FALSE,119.6293,4.62586,1.5428,FALSE,FALSE,AFM,0.0001,4.6897,3.1469
mp-1388405,Mg(FeO2)2,Monoclinic,C2/m,12,14,0.20754,-1.95748,FALSE,167.32794,3.9694,1.7645,FALSE,FALSE,FM,19.99953,3.9937,2.2292
mp-1396010,Zn(FeO2)2,Monoclinic,C2/m,12,14,0.13328,-1.61175,FALSE,169.76343,4.71657,1.2148,FALSE,FALSE,AFM,0,2.6259,1.4111
mp-1400773,Ca(FeO2)2,Monoclinic,C2/m,12,14,0.05416,-2.13449,FALSE,173.16211,4.13817,0,TRUE,TRUE,FM,19.99989,2.9075,2.9524
mp-2224874,Mn(FeO2)2,Monoclinic,C2/m,12,14,0.18058,-1.65554,FALSE,157.28417,4.86969,1.1913,FALSE,FALSE,FiM,23.99546,4.4765,3.2852
mp-2227184,Mg(FeO2)2,Monoclinic,C2/m,12,7,0.15597,-2.00905,FALSE,88.42919,3.7555,1.9941,FALSE,FALSE,FM,2,3.7696,1.7755
mp-2650313,Fe2NiSe4,Monoclinic,C2/m,12,7,0.07165,-0.51727,FALSE,118.45438,6.81607,0,FALSE,TRUE,FiM,3.581,,
mp-2920137,Fe2PO5,Monoclinic,C2/m,12,16,0.02868,-2.15848,FALSE,185.70226,3.98204,0.1315,FALSE,FALSE,FM,18,3.4109,3.2794
mp-505147,Cs6Fe2O5,Monoclinic,C2/m,12,26,0,-1.40242,TRUE,705.27507,4.65768,0,FALSE,TRUE,AFM,0,,
mp-542150,Fe2Mo4O7,Monoclinic,C2/m,12,26,0.36661,-1.26659,FALSE,352.73725,5.7192,0.0638,TRUE,FALSE,FM,36,5.1158,5.052
mp-557783,Y(FeO2)2,Monoclinic,C2/m,12,21,0.04745,-2.39761,FALSE,273.67939,4.81623,0,FALSE,TRUE,FM,27.00006,,
mp-559280,TiFe2O5,Monoclinic,C2/m,12,32,0.05689,-2.32556,FALSE,380.40694,4.18277,0,FALSE,TRUE,FM,39.99972,2.097,2.1375
mp-568349,Cr(FeSe2)2,Monoclinic,C2/m,12,7,0.09008,-0.56055,FALSE,124.68788,6.38612,0,FALSE,TRUE,FM,7.31165,,
mp-675397,NaFe2O3,Monoclinic,C2/m,12,24,0.08626,-1.60617,FALSE,261.89777,4.63301,1.4245,FALSE,FALSE,FM,36.00013,4.5436,3.1191
mp-752654,Li3(FeO3)2,Monoclinic,C2/m,12,11,0.06969,-1.66652,FALSE,106.1093,3.57602,0,FALSE,TRUE,FM,6.99956,,
mp-753595,Mg3Fe2O5,Monoclinic,C2/m,12,10,0.01824,-2.40998,FALSE,95.3984,4.60576,2.4141,FALSE,FALSE,FM,8,7.1203,4.7062
mp-755513,Fe2O3F,Monoclinic,C2/m,12,24,0.11439,-1.65971,FALSE,263.78941,4.49929,0,FALSE,TRUE,FM,36.00325,,
mp-756396,Fe2O3F,Monoclinic,C2/m,12,24,0.11988,-1.65421,FALSE,263.35371,4.50673,0,FALSE,TRUE,FM,36.00112,,
mp-777800,Fe2O3F,Monoclinic,C2/m,12,12,0.13305,-1.64104,FALSE,133.10078,4.45852,0,FALSE,TRUE,FM,17.99872,,
mp-780183,Fe2OF3,Monoclinic,C2/m,12,24,0.09582,-2.26228,FALSE,293.97777,4.17278,0,FALSE,TRUE,FM,36.00024,1.3547,1.3992
mp-850875,Fe2OF3,Monoclinic,C2/m,12,24,0.0912,-2.2669,FALSE,293.49101,4.1797,1.341,FALSE,FALSE,FM,36.00033,2.6032,1.2622
mp-1065753,MnGaFe2,Tetragonal,P4/mmm,123,4,0.03753,-0.07682,FALSE,49.52762,7.92427,0,FALSE,TRUE,FM,6.87573,,
mp-1183253,Ba2Fe2O5,Tetragonal,P4/mmm,123,18,0.01146,-2.28786,FALSE,257.96301,6.00379,0,FALSE,TRUE,AFM,0,,
mp-1184418,Fe2Ir2O5,Tetragonal,P4/mmm,123,9,0.72208,-0.6466,FALSE,101.63714,9.41262,0,FALSE,TRUE,FM,9.47435,,
mp-1217020,TiAlFe2,Tetragonal,P4/mmm,123,4,0.05689,-0.39728,FALSE,49.47098,6.26134,0,FALSE,TRUE,FM,0.62802,,
mp-1224702,Fe2PtRh,Tetragonal,P4/mmm,123,4,0.07837,-0.05955,FALSE,51.22249,13.28106,0,FALSE,TRUE,FM,5.76394,,
mp-1228816,AlVFe2,Tetragonal,P4/mmm,123,4,0.04748,-0.38128,FALSE,47.01693,6.69673,0,FALSE,TRUE,NM,1.00E-05,,
mp-1228906,AlCrFe2,Tetragonal,P4/mmm,123,4,0.02414,-0.15703,FALSE,45.62369,6.93962,0,FALSE,TRUE,FM,1.04093,,
mp-1385938,Ca(FeO2)2,Tetragonal,P4/mmm,123,7,0.50042,-1.68824,FALSE,98.62258,3.63291,0,FALSE,TRUE,FM,6.0725,,
mp-861621,Eu2Fe2O5,Tetragonal,P4/mmm,123,9,0.21348,-2.35896,FALSE,117.70872,6.99173,0,FALSE,TRUE,FM,22.54008,,
mp-21357,U2Fe2Sn,Tetragonal,P4/mbm,127,10,0,-0.15103,TRUE,187.93551,12.48408,0,FALSE,TRUE,FiM,2.82289,,
mp-1176449,Na(FeO2)2,Monoclinic,P2/c,13,28,0.04261,-1.59442,FALSE,356.01161,3.70675,0,FALSE,TRUE,FM,36.00209,,
mp-1196629,Cr4Fe2O19,Monoclinic,P2/c,13,50,0.35948,-1.00368,FALSE,843.07564,2.45676,0,FALSE,TRUE,FiM,32,-2.5456,-2.5054
mp-27016,Fe2P5O16,Monoclinic,P2/c,13,46,0.02266,-2.3857,FALSE,669.2425,2.59312,0,FALSE,TRUE,FM,21.8758,-0.6815,-0.6422
mp-777151,LiFe2F7,Monoclinic,P2/c,13,20,0.07947,-2.681,FALSE,289.08016,2.89072,3.6346,FALSE,FALSE,FM,19.99942,0.4024,-3.2322
mp-1245602,Ba5(FeN2)2,Tetragonal,P4/ncc,130,44,0.13147,-0.47236,FALSE,1124.05351,5.04846,0,FALSE,TRUE,FM,7.98913,,
mp-1245790,Ca5(FeN2)2,Tetragonal,P4/ncc,130,44,0.05726,-0.77156,FALSE,799.11443,3.05967,0,FALSE,TRUE,FM,23.99695,,
mp-1246863,Sr5(FeN2)2,Tetragonal,P4/ncc,130,44,0.10646,-0.57337,FALSE,946.74123,4.2503,0.0245,TRUE,FALSE,FM,8.00099,3.0853,3.0608
mp-21437,Fe2TeO6,Tetragonal,P4_2/mnm,136,18,0,-1.63898,TRUE,174.38637,6.38532,0,FALSE,TRUE,FM,4.00209,,
mp-541669,LiFe2F6,Tetragonal,P4_2/mnm,136,18,0.03319,-2.72034,FALSE,196.16925,3.9382,0.8257,FALSE,FALSE,FM,18,1.549,0.7233
mp-753617,Fe2CoO6,Tetragonal,P4_2/mnm,136,18,0.12238,-1.18348,FALSE,179.86349,4.92298,0,FALSE,TRUE,FM,18.53939,,
mp-1068250,Ca(FeSi)2,Tetragonal,I4/mmm,139,5,0.00994,-0.41952,FALSE,76.89629,4.49034,0,FALSE,TRUE,FM,1.29478,,
mp-1068300,Ca(FeAs)2,Tetragonal,I4/mmm,139,10,0,-0.53034,TRUE,177.96647,5.62844,0,FALSE,TRUE,FM,11.33684,,
mp-1068789,K(FeTe)2,Tetragonal,I4/mmm,139,5,0.10336,-0.45096,FALSE,123.18315,5.47282,0,FALSE,TRUE,FM,5.74269,,
mp-1070151,K(FeS)2,Tetragonal,I4/mmm,139,5,0,-0.8709,TRUE,84.11457,4.24279,0,FALSE,TRUE,NM,0,,
mp-1070735,K(FeSe)2,Tetragonal,I4/mmm,139,5,0.03279,-0.67707,FALSE,106.69541,4.80454,0,FALSE,TRUE,FM,6.05039,,
mp-12061,Lu(FeB)2,Tetragonal,I4/mmm,139,5,0,-0.47738,TRUE,55.00138,9.30721,0,FALSE,TRUE,FM,3.32301,,
mp-1206409,K(FeP)2,Tetragonal,I4/mmm,139,5,0,-0.51327,TRUE,88.9724,3.9704,0,FALSE,TRUE,NM,1.00E-05,,
mp-1207125,Cs(FeP)2,Tetragonal,I4/mmm,139,5,0,-0.48473,TRUE,101.98084,4.99139,0,FALSE,TRUE,FM,0.9383,,
mp-12075,Tb(FeB)2,Tetragonal,I4/mmm,139,5,0,-0.4313,TRUE,60.02396,8.08463,0,FALSE,TRUE,FiM,2.87135,,
mp-12076,Tm(FeB)2,Tetragonal,I4/mmm,139,5,0,-0.45198,TRUE,55.9771,8.96602,0,FALSE,TRUE,FiM,3.30756,,
mp-12077,Y(FeB)2,Tetragonal,I4/mmm,139,5,0,-0.42854,TRUE,60.89836,6.0593,0,FALSE,TRUE,FM,2.12986,,
mp-1208135,Tm12Fe2Pb3,Tetragonal,I4/mmm,139,17,0.03159,-0.22487,FALSE,456.41469,10.04332,0,FALSE,TRUE,FiM,2.01176,,
mp-12091,Tl(FeS)2,Tetragonal,I4/mmm,139,5,0.10672,-0.49927,FALSE,95.51354,6.60998,0,FALSE,TRUE,FM,5.62286,,
mp-1210826,MnGaFe2,Tetragonal,I4/mmm,139,4,0.08236,-0.03199,FALSE,47.12402,8.32845,0,FALSE,TRUE,FM,4.24551,,
mp-1211018,Lu12Fe2Pb3,Tetragonal,I4/mmm,139,17,0.01437,-0.23473,FALSE,447.81227,10.50469,0,FALSE,TRUE,FM,1.62437,4.2212,4.2553
mp-12119,Cs(FeSb)2,Tetragonal,I4/mmm,139,5,0.15212,-0.10603,FALSE,128.59738,6.30289,0,FALSE,TRUE,FM,3.84713,,
mp-1212423,Ho12In3Fe2,Tetragonal,I4/mmm,139,17,0,-0.2037,TRUE,459.54399,8.79986,0,FALSE,TRUE,FiM,0.33604,,
mp-1212895,Er12In3Fe2,Tetragonal,I4/mmm,139,17,0,-0.2149,TRUE,452.02492,9.0489,0,FALSE,TRUE,FiM,0.11269,,
mp-1221998,MgFe2O3,Tetragonal,I4/mmm,139,12,0.03657,-1.98492,FALSE,114.33208,5.34457,2.77,TRUE,FALSE,FM,16,5.8728,3.1028
mp-1245531,Fe2CoN2,Tetragonal,I4/mmm,139,10,0.25032,-0.00067,FALSE,93.45062,7.05921,0,FALSE,TRUE,FM,12.3646,,
mp-1247500,Fe2CuN2,Tetragonal,I4/mmm,139,5,0.23734,-0.01366,FALSE,62.37187,5.41115,0,FALSE,TRUE,FM,0.74791,,
mp-18820,Sr3Fe2O7,Tetragonal,I4/mmm,139,12,0,-2.39268,TRUE,147.6397,5.4723,0,FALSE,TRUE,FM,7.93984,,
mp-18924,Sr3(FeO3)2,Tetragonal,I4/mmm,139,11,0,-2.51477,TRUE,151.49345,5.15772,0.3201,FALSE,FALSE,FM,9.44135,3.5943,3.2742
mp-20095,Eu(FeP)2,Tetragonal,I4/mmm,139,5,0,-0.88696,TRUE,77.00937,7.02089,0,FALSE,TRUE,FiM,6.80171,,
mp-20177,Pu(FeSi)2,Tetragonal,I4/mmm,139,5,0.30142,-0.07936,FALSE,72.11285,9.4839,0,FALSE,TRUE,FiM,0.04309,,
mp-20238,Th(FeGe)2,Tetragonal,I4/mmm,139,5,0,-0.48671,TRUE,88.46668,9.17879,0,FALSE,TRUE,FM,5.2075,,
mp-20264,Tb(FeGe)2,Tetragonal,I4/mmm,139,5,0.0014,-0.452,FALSE,83.70965,8.25007,0,FALSE,TRUE,FM,5.31131,,
mp-20510,Yb(FeGe)2,Tetragonal,I4/mmm,139,5,0,-0.45405,TRUE,80.90436,8.82583,0,FALSE,TRUE,FM,5.21822,,
mp-20527,La(FeGe)2,Tetragonal,I4/mmm,139,5,0.03041,-0.42836,FALSE,91.25707,7.20346,0,FALSE,TRUE,FM,5.40479,,
mp-20602,U(FeGe)2,Tetragonal,I4/mmm,139,5,0.04567,-0.22229,FALSE,77.37814,10.6227,0,FALSE,TRUE,NM,0.00032,,
mp-20785,Nd(FeGe)2,Tetragonal,I4/mmm,139,5,0.01565,-0.43562,FALSE,87.71955,7.59498,0,FALSE,TRUE,FM,5.3392,,
mp-20890,Eu(FeAs)2,Tetragonal,I4/mmm,139,5,0,-0.57268,TRUE,84.80302,8.09674,0,FALSE,TRUE,FiM,6.84086,,
mp-20924,U(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.49412,TRUE,72.65575,9.27657,0,FALSE,TRUE,FiM,1.59141,,
mp-21113,Y(FeGe)2,Tetragonal,I4/mmm,139,5,0,-0.45122,TRUE,83.53498,6.87545,0,FALSE,TRUE,FM,5.30741,,
mp-21221,Pr(FeGe)2,Tetragonal,I4/mmm,139,5,0.01992,-0.42353,FALSE,88.93906,7.42858,0,FALSE,TRUE,FM,5.35697,,
mp-21426,Dy(FeGe)2,Tetragonal,I4/mmm,139,5,0,-0.45447,TRUE,82.89285,8.40297,0,FALSE,TRUE,FM,5.3002,,
mp-21882,Ce(FeGe)2,Tetragonal,I4/mmm,139,5,0,-0.44957,TRUE,87.87763,7.50335,0,FALSE,TRUE,FM,6.23361,,
mp-22349,Sm(FeGe)2,Tetragonal,I4/mmm,139,5,0.00678,-0.44819,FALSE,85.89684,7.87441,0,FALSE,TRUE,FM,5.31049,,
mp-2866,Yb(FeSi)2,Tetragonal,I4/mmm,139,5,0.00216,-0.50214,FALSE,71.40033,7.92825,0,FALSE,TRUE,NM,0.0019,,
mp-28884,Cs(FeAs)2,Tetragonal,I4/mmm,139,5,0,-0.25733,TRUE,107.93622,6.06822,0,FALSE,TRUE,FM,2.96856,,
mp-2938,Tm(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.64996,TRUE,72.48575,7.71547,0,FALSE,TRUE,FM,1.98655,,
mp-3021,Tl(FeSe)2,Tetragonal,I4/mmm,139,5,0.0317,-0.41462,FALSE,105.48738,7.46141,0,FALSE,TRUE,FM,5.75355,,
mp-3035,Ce(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.62845,TRUE,75.31954,6.78984,0,FALSE,TRUE,NM,0.00126,,
mp-3065,Ho(FeGe)2,Tetragonal,I4/mmm,139,5,0.00312,-0.44076,FALSE,82.42033,8.50011,0,FALSE,TRUE,FM,5.27966,,
mp-3190,Er(FeB)2,Tetragonal,I4/mmm,139,5,0,-0.45105,TRUE,56.65027,8.81037,0,FALSE,TRUE,FiM,3.26899,,
mp-3191,Ho(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.64834,TRUE,73.41762,7.52698,0,FALSE,TRUE,FM,1.97001,,
mp-3299,Sr(FeP)2,Tetragonal,I4/mmm,139,5,0,-0.82232,TRUE,81.4483,5.32643,0,FALSE,TRUE,NM,0,,
mp-3489,Nd(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.59532,TRUE,77.892,6.65356,0,FALSE,TRUE,NM,3.00E-05,,
mp-35276,K(FeAs)2,Tetragonal,I4/mmm,139,5,0,-0.27813,TRUE,97.28996,5.13116,0,FALSE,TRUE,FM,3.21736,,
mp-4088,La(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.5841,TRUE,81.08645,6.28216,0,FALSE,TRUE,NM,8.00E-05,,
mp-4488,Sr(FeAs)2,Tetragonal,I4/mmm,139,5,0,-0.52925,TRUE,89.85883,6.45215,0,FALSE,TRUE,NM,1.00E-05,,
mp-4660,Tm(FeGe)2,Tetragonal,I4/mmm,139,5,0,-0.44006,TRUE,81.36028,8.69258,0,FALSE,TRUE,FM,5.25453,,
mp-4883,Ba(FeP)2,Tetragonal,I4/mmm,139,5,0,-0.81168,TRUE,89.10411,5.79512,0,FALSE,TRUE,NM,0.00038,,
mp-4939,Dy(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.64672,TRUE,73.91136,7.4221,0,FALSE,TRUE,FM,1.96338,,
mp-5288,Y(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.63998,TRUE,73.63574,5.79028,0,FALSE,TRUE,NM,0.00291,,
mp-5399,Tb(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.64634,TRUE,73.75933,7.35692,0,FALSE,TRUE,NM,0.00031,,
mp-542986,Gd(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.63394,TRUE,75.3159,7.16794,0,FALSE,TRUE,FiM,5.24608,,
mp-5451,Er(FeGe)2,Tetragonal,I4/mmm,139,5,0,-0.44842,TRUE,81.79793,8.61206,0,FALSE,TRUE,FM,5.30276,,
mp-5597,Ca(FeP)2,Tetragonal,I4/mmm,139,5,0,-0.84302,TRUE,71.89873,4.93587,0,FALSE,TRUE,NM,0,,
mp-5627,Pr(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.57544,TRUE,79.11515,6.48071,0,FALSE,TRUE,NM,0,,
mp-567859,Sm(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.62031,TRUE,76.00049,6.95283,0,FALSE,TRUE,NM,1.00E-05,,
mp-568725,Dy(FeB)2,Tetragonal,I4/mmm,139,5,0,-0.43677,TRUE,60.31577,8.14393,0,FALSE,TRUE,FiM,2.14124,,
mp-5688,Er(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.6512,TRUE,72.98538,7.62454,0,FALSE,TRUE,FM,1.98259,,
mp-568961,Ba(FeAs)2,Tetragonal,I4/mmm,139,5,0,-0.55946,TRUE,98.00627,6.75796,0,FALSE,TRUE,NM,0.0006,,
mp-569247,Zr(FeSi)2,Tetragonal,I4/mmm,139,5,0.00313,-0.62635,FALSE,67.73709,6.35133,0,FALSE,TRUE,NM,0.00061,,
mp-569597,Np(FeSi)2,Tetragonal,I4/mmm,139,5,0.09969,-0.28109,FALSE,73.77735,9.11238,0,FALSE,TRUE,FM,0.21481,,
mp-570631,U(FeP)2,Tetragonal,I4/mmm,139,5,0,-0.79237,TRUE,67.79331,10.08342,0,FALSE,TRUE,FiM,1.38571,,
mp-571098,Lu(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.64336,TRUE,71.75719,7.93341,0,FALSE,TRUE,FM,1.977,,
mp-571500,Ho(FeB)2,Tetragonal,I4/mmm,139,5,0,-0.4423,TRUE,57.62212,8.59467,0,FALSE,TRUE,FiM,3.17365,,
mp-582357,Eu(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.45232,TRUE,79.08181,6.7156,0,FALSE,TRUE,FiM,4.92043,,
mp-637965,Gd(FeGe)2,Tetragonal,I4/mmm,139,5,0,-0.44819,TRUE,84.84953,8.10645,0,FALSE,TRUE,FiM,1.73615,,
mp-672953,Np(FeGe)2,Tetragonal,I4/mmm,139,5,0.14542,-0.01193,FALSE,77.31986,10.60861,0,FALSE,TRUE,NM,0.00015,,
mp-6956,La(FeP)2,Tetragonal,I4/mmm,139,5,0,-0.986,TRUE,78.96964,6.57202,0,FALSE,TRUE,NM,0,,
mp-6957,Ce(FeP)2,Tetragonal,I4/mmm,139,5,0,-0.99397,TRUE,73.85992,7.05389,0,FALSE,TRUE,FiM,0.24236,,
mp-758741,Li(FeP)2,Tetragonal,I4/mmm,139,5,0.02611,-0.60401,FALSE,64.01375,4.68427,0,FALSE,TRUE,FM,0.3069,,
mp-7600,Th(FeSi)2,Tetragonal,I4/mmm,139,5,0,-0.68018,TRUE,77.63181,8.55381,0,FALSE,TRUE,NM,0,,
mp-975359,Rb(FeAs)2,Tetragonal,I4/mmm,139,5,0,-0.26476,TRUE,102.06605,5.64545,0,FALSE,TRUE,FM,3.09799,,
mp-1182655,Cr3Fe2O15,Monoclinic,P2_1/c,14,80,0.3021,-1.09037,FALSE,1413.79894,2.38508,0,FALSE,TRUE,FiM,40.04886,,
mp-1191552,Fe2AgS3,Monoclinic,P2_1/c,14,24,0.17084,-0.50537,FALSE,448.53648,4.67583,0,FALSE,TRUE,NM,0.04095,,
mp-1192494,Fe2SiO4,Monoclinic,P2_1/c,14,28,0.00556,-2.2958,FALSE,319.75039,4.23297,2.7611,FALSE,FALSE,AFM,0.00448,5.9008,3.1397
mp-1196071,Ba2Fe2O5,Monoclinic,P2_1/c,14,126,0,-2.29932,TRUE,1993.01982,5.43963,0,FALSE,TRUE,FM,140.00023,,
mp-1198676,Cs8Fe2O7,Monoclinic,P2_1/c,14,34,0.00496,-1.48508,FALSE,841.98202,5.07611,1.7378,FALSE,FALSE,FM,20,3.8355,2.0977
mp-1199200,Fe2CO5,Monoclinic,P2_1/c,14,32,0.227,-1.50321,FALSE,320.89715,4.21628,1.4149,FALSE,FALSE,FM,40.00006,3.5566,2.1417
mp-1200054,V4Fe2O13,Monoclinic,P2_1/c,14,76,0.00385,-2.17893,FALSE,1188.98163,2.9242,2.2993,TRUE,FALSE,FM,40.04101,1.1074,-1.1919
mp-1213596,Fe2(WO4)3,Monoclinic,P2_1/c,14,136,0.07298,-1.97559,FALSE,2327.48263,4.88115,2.6699,TRUE,FALSE,FM,80,1.3123,-1.3576
mp-1214474,BaFe2F7,Monoclinic,P2_1/c,14,40,0.01579,-3.10231,FALSE,537.88633,4.71725,1.8117,TRUE,FALSE,FM,36,2.3726,0.5609
mp-1247321,Li(FeN)2,Monoclinic,P2_1/c,14,20,0.16749,-0.23303,FALSE,175.96584,5.53536,0,FALSE,TRUE,FiM,2.57453,,
mp-19396,Na4Fe2O5,Monoclinic,P2_1/c,14,44,0.03783,-1.69876,FALSE,619.54949,3.04095,2.0475,TRUE,FALSE,FM,39.99914,3.2598,1.2123
mp-21926,Sr(FeO2)2,Monoclinic,P2_1/c,14,56,0,-2.14806,TRUE,798.76401,4.37909,1.936,TRUE,FALSE,AFM,0,3.0858,1.1498
mp-26412,Fe2(PO4)3,Monoclinic,P2_1/c,14,68,0.11188,-2.08087,FALSE,927.08381,2.8415,0,FALSE,TRUE,FM,32.01698,,
mp-27557,Na8Fe2O7,Monoclinic,P2_1/c,14,68,0,-1.65988,TRUE,894.05584,3.02819,2.1091,FALSE,FALSE,FiM,0,3.2821,1.173
mp-29066,Al3Fe2Si3,Monoclinic,P2_1/c,14,64,0.00685,-0.32134,FALSE,856.85928,4.29278,0,FALSE,TRUE,NM,0.22101,,
mp-2912507,Fe2C2O7,Monoclinic,P2_1/c,14,44,0.04926,-1.36136,FALSE,637.46154,2.58103,1.5073,TRUE,FALSE,FM,40,1.1274,-0.3799
mp-30995,Fe2Te4O11,Monoclinic,P2_1/c,14,68,0.0041,-1.55332,FALSE,1018.82833,5.20303,1.4737,TRUE,FALSE,AFM,0,4.5325,3.0588
mp-31512,Rb7(FeO4)2,Monoclinic,P2_1/c,14,68,0,-1.52882,TRUE,1460.34964,3.81132,0,FALSE,TRUE,FM,28,,
mp-505098,Fe2(SeO4)3,Monoclinic,P2_1/c,14,68,0,-1.26422,TRUE,918.25472,3.91014,2.2467,FALSE,FALSE,FM,40,2.7883,0.5416
mp-510367,Fe2P2O7,Monoclinic,P2_1/c,14,22,0.02038,-2.35221,FALSE,240.04727,3.95177,1.2108,TRUE,FALSE,FM,16,4.1329,2.9221
mp-540894,Fe2(SO4)3,Monoclinic,P2_1/c,14,68,0.00745,-1.82261,FALSE,868.14413,3.05946,2.2303,FALSE,FALSE,FM,39.99819,2.9826,0.7523
mp-543107,Fe2(AsO4)3,Monoclinic,P2_1/c,14,68,0.16016,-1.36029,FALSE,964.75299,3.63827,0,FALSE,TRUE,FM,28.00387,,
mp-553960,K4Fe2O5,Monoclinic,P2_1/c,14,22,0,-1.68103,TRUE,368.12108,3.14028,0.7339,FALSE,FALSE,FM,20,1.576,0.8421
mp-555589,Fe2(Se2O5)3,Monoclinic,P2_1/c,14,92,0,-1.31496,TRUE,1536.00308,3.56946,0.7094,TRUE,FALSE,FM,40.00062,1.5789,0.8695
mp-558525,V4Fe2O13,Monoclinic,P2_1/c,14,76,0,-2.18278,TRUE,1113.17726,3.12333,2.3115,FALSE,FALSE,FM,40,1.137,-1.1745
mp-560112,Fe2TeO5,Monoclinic,P2_1/c,14,32,0.02563,-1.60195,FALSE,418.54848,5.06693,1.8885,FALSE,FALSE,FM,39.99698,5.1567,3.2682
mp-561139,Rb8Fe2O7,Monoclinic,P2_1/c,14,34,0,-1.52418,TRUE,733.95661,4.10602,1.6087,FALSE,FALSE,FM,20,2.5246,0.9159
mp-654312,Ba2Fe2O5,Monoclinic,P2_1/c,14,126,0.02543,-2.27389,FALSE,1968.19815,5.50823,1.4173,FALSE,FALSE,FM,140.00056,3.8258,2.4085
mp-705435,Fe2(MoO4)3,Monoclinic,P2_1/c,14,136,0.00148,-1.89604,FALSE,2366.25167,3.32074,2.4957,FALSE,FALSE,FM,80.0562,1.3494,-1.1463
mp-752470,Fe2OF3,Monoclinic,P2_1/c,14,24,0.08567,-2.27242,FALSE,292.58083,4.1927,1.5736,FALSE,FALSE,FiM,4,2.7711,1.1975
mp-755098,Fe2O3F,Monoclinic,P2_1/c,14,24,0.1389,-1.63519,FALSE,263.05255,4.51189,0,FALSE,TRUE,FM,36.00093,,
mp-755457,Li2Fe2S3,Monoclinic,P2_1/c,14,14,0.23456,-0.8426,FALSE,250.43091,2.94095,0,FALSE,TRUE,FM,15.82742,,
mp-757098,Li2Fe2S3,Monoclinic,P2_1/c,14,14,0.24941,-0.82775,FALSE,255.54708,2.88207,0,FALSE,TRUE,FM,15.90687,,
mp-758060,Fe2C2O7,Monoclinic,P2_1/c,14,44,0.09571,-1.645,FALSE,575.73645,2.85775,1.7446,FALSE,FALSE,FM,40.00509,1.6296,-0.115
mp-758768,Fe2C2O7,Monoclinic,P2_1/c,14,44,0.07654,-1.66417,FALSE,697.95029,2.35735,1.4501,TRUE,FALSE,AFM,0,-0.2167,-1.6668
